date,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed,temp_max,temp_min,precipitation,wind_speed_max,humidity_max,city,month,day_of_week,is_weekend,season
2024-10-04 00:00:00+00:00,,,,,,,,,,,,,28.75,20.05,16.4,12.221456,98.77635,Bengaluru,10,4,0,Post-Monsoon
2024-10-05 00:00:00+00:00,,,,,,,,,,,,,26.55,20.15,2.8,14.508715,98.161934,Bengaluru,10,5,1,Post-Monsoon
2024-10-06 00:00:00+00:00,,,,,,,,,,,,,27.4,19.5,0.0,11.212135,98.15847,Bengaluru,10,6,1,Post-Monsoon
2024-10-07 00:00:00+00:00,,,,,,,,,,,,,29.1,19.25,0.70000005,21.109941,97.55769,Bengaluru,10,0,0,Post-Monsoon
2024-10-08 00:00:00+00:00,,,,,,,,,,,,,27.85,20.1,7.7,12.961249,97.86967,Bengaluru,10,1,0,Post-Monsoon
2024-10-09 00:00:00+00:00,,,,,,,,,,,,,28.25,20.15,6.2999997,13.755579,98.77362,Bengaluru,10,2,0,Post-Monsoon
2024-10-10 00:00:00+00:00,,,,,,,,,,,,,27.6,19.75,2.8999999,18.561832,98.76614,Bengaluru,10,3,0,Post-Monsoon
2024-10-11 00:00:00+00:00,,,,,,,,,,,,,27.8,19.8,4.0,17.176563,98.463295,Bengaluru,10,4,0,Post-Monsoon
2024-10-12 00:00:00+00:00,,,,,,,,,,,,,28.1,20.5,6.1000004,15.070633,98.16602,Bengaluru,10,5,1,Post-Monsoon
2024-10-13 00:00:00+00:00,,,,,,,,,,,,,27.8,19.4,1.4000001,19.898752,99.68947,Bengaluru,10,6,1,Post-Monsoon
2024-10-14 00:00:00+00:00,,,,,,,,,,,,,23.2,19.75,26.4,11.45513,99.69027,Bengaluru,10,0,0,Post-Monsoon
2024-10-15 00:00:00+00:00,,,,,,,,,,,,,23.45,19.3,24.2,13.971757,99.3793,Bengaluru,10,1,0,Post-Monsoon
2024-10-16 00:00:00+00:00,,,,,,,,,,,,,22.8,19.4,8.900002,11.43248,99.38212,Bengaluru,10,2,0,Post-Monsoon
2024-10-17 00:00:00+00:00,,,,,,,,,,,,,27.0,19.55,0.8,14.288191,99.38094,Bengaluru,10,3,0,Post-Monsoon
2024-10-18 00:00:00+00:00,,,,,,,,,,,,,27.6,18.75,8.400002,16.596157,99.687904,Bengaluru,10,4,0,Post-Monsoon
2024-10-19 00:00:00+00:00,,,,,,,,,,,,,25.3,19.1,20.000002,9.021574,100.0,Bengaluru,10,5,1,Post-Monsoon
2024-10-20 00:00:00+00:00,,,,,,,,,,,,,26.65,19.5,16.999998,10.711135,99.07161,Bengaluru,10,6,1,Post-Monsoon
2024-10-21 00:00:00+00:00,,,,,,,,,,,,,26.85,18.5,14.7,10.621525,98.754395,Bengaluru,10,0,0,Post-Monsoon
2024-10-22 00:00:00+00:00,,,,,,,,,,,,,27.6,18.75,29.199997,11.755254,98.4481,Bengaluru,10,1,0,Post-Monsoon
2024-10-23 00:00:00+00:00,,,,,,,,,,,,,27.8,19.4,18.699999,12.236029,99.38118,Bengaluru,10,2,0,Post-Monsoon
2024-10-24 00:00:00+00:00,,,,,,,,,,,,,26.4,17.4,2.6000001,8.187527,97.81099,Bengaluru,10,3,0,Post-Monsoon
2024-10-25 00:00:00+00:00,,,,,,,,,,,,,27.1,17.6,0.0,9.430694,99.06204,Bengaluru,10,4,0,Post-Monsoon
2024-10-26 00:00:00+00:00,,,,,,,,,,,,,26.9,15.8,0.0,12.886039,92.880684,Bengaluru,10,5,1,Post-Monsoon
2024-10-27 00:00:00+00:00,,,,,,,,,,,,,26.95,16.65,0.0,12.145665,92.9519,Bengaluru,10,6,1,Post-Monsoon
2024-10-28 00:00:00+00:00,,,,,,,,,,,,,27.3,16.8,0.1,9.037721,97.205,Bengaluru,10,0,0,Post-Monsoon
2024-10-29 00:00:00+00:00,,,,,,,,,,,,,27.75,17.65,0.5,9.05205,97.815155,Bengaluru,10,1,0,Post-Monsoon
2024-10-30 00:00:00+00:00,,,,,,,,,,,,,27.45,17.85,0.3,7.928178,96.323395,Bengaluru,10,2,0,Post-Monsoon
2024-10-31 00:00:00+00:00,,,,,,,,,,,,,28.0,18.6,4.2,10.272623,97.21868,Bengaluru,10,3,0,Post-Monsoon
2024-11-01 00:00:00+00:00,,,,,,,,,,,,,27.05,19.15,4.9,11.230904,99.68887,Bengaluru,11,4,0,Post-Monsoon
2024-11-02 00:00:00+00:00,,,,,,,,,,,,,27.5,18.9,2.4,19.08085,98.44987,Bengaluru,11,5,1,Post-Monsoon
2024-11-03 00:00:00+00:00,,,,,,,,,,,,,27.3,19.75,1.2,16.418526,96.64408,Bengaluru,11,6,1,Post-Monsoon
2024-11-04 00:00:00+00:00,,,,,,,,,,,,,27.2,17.5,1.8000001,14.993038,95.416176,Bengaluru,11,0,0,Post-Monsoon
2024-11-05 00:00:00+00:00,,,,,,,,,,,,,27.35,16.7,0.0,13.379461,96.580414,Bengaluru,11,1,0,Post-Monsoon
2024-11-06 00:00:00+00:00,,,,,,,,,,,,,27.75,16.45,0.0,15.696165,92.9151,Bengaluru,11,2,0,Post-Monsoon
2024-11-07 00:00:00+00:00,,,,,,,,,,,,,27.45,18.7,1.5,21.252197,97.22915,Bengaluru,11,3,0,Post-Monsoon
2024-11-08 00:00:00+00:00,,,,,,,,,,,,,28.75,18.3,0.0,17.072504,96.60608,Bengaluru,11,4,0,Post-Monsoon
2024-11-09 00:00:00+00:00,,,,,,,,,,,,,27.75,17.7,0.0,16.028088,96.89757,Bengaluru,11,5,1,Post-Monsoon
2024-11-10 00:00:00+00:00,,,,,,,,,,,,,26.85,17.25,0.3,15.882896,95.97137,Bengaluru,11,6,1,Post-Monsoon
2024-11-11 00:00:00+00:00,,,,,,,,,,,,,27.75,17.35,0.0,16.740969,94.45408,Bengaluru,11,0,0,Post-Monsoon
2024-11-12 00:00:00+00:00,,,,,,,,,,,,,26.95,19.75,1.3000001,18.275984,95.76043,Bengaluru,11,1,0,Post-Monsoon
2024-11-13 00:00:00+00:00,,,,,,,,,,,,,27.15,19.85,8.9,17.026896,97.24782,Bengaluru,11,2,0,Post-Monsoon
2024-11-14 00:00:00+00:00,,,,,,,,,,,,,25.5,19.65,2.9999998,17.371632,97.85524,Bengaluru,11,3,0,Post-Monsoon
2024-11-15 00:00:00+00:00,,,,,,,,,,,,,26.7,19.65,6.7000003,15.808263,98.45865,Bengaluru,11,4,0,Post-Monsoon
2024-11-16 00:00:00+00:00,,,,,,,,,,,,,26.15,19.85,5.3,19.164719,96.357605,Bengaluru,11,5,1,Post-Monsoon
2024-11-17 00:00:00+00:00,,,,,,,,,,,,,26.8,18.8,0.3,15.182015,96.92086,Bengaluru,11,6,1,Post-Monsoon
2024-11-18 00:00:00+00:00,,,,,,,,,,,,,26.6,18.75,0.1,15.552041,96.63527,Bengaluru,11,0,0,Post-Monsoon
2024-11-19 00:00:00+00:00,,,,,,,,,,,,,26.95,17.65,0.0,13.926464,98.435074,Bengaluru,11,1,0,Post-Monsoon
2024-11-20 00:00:00+00:00,,,,,,,,,,,,,27.4,17.3,0.0,13.533558,99.684456,Bengaluru,11,2,0,Post-Monsoon
2024-11-21 00:00:00+00:00,,,,,,,,,,,,,27.05,16.4,0.0,11.612441,99.369,Bengaluru,11,3,0,Post-Monsoon
2024-11-22 00:00:00+00:00,,,,,,,,,,,,,28.0,16.2,0.0,13.200273,99.68454,Bengaluru,11,4,0,Post-Monsoon
2024-11-23 00:00:00+00:00,,,,,,,,,,,,,28.45,16.6,0.0,11.555103,99.68347,Bengaluru,11,5,1,Post-Monsoon
2024-11-24 00:00:00+00:00,,,,,,,,,,,,,29.0,17.25,0.0,11.832176,99.370224,Bengaluru,11,6,1,Post-Monsoon
2024-11-25 00:00:00+00:00,,,,,,,,,,,,,27.75,17.1,0.0,12.652604,98.75015,Bengaluru,11,0,0,Post-Monsoon
2024-11-26 00:00:00+00:00,,,,,,,,,,,,,26.1,18.25,0.0,17.946821,90.48668,Bengaluru,11,1,0,Post-Monsoon
2024-11-27 00:00:00+00:00,,,,,,,,,,,,,26.45,18.2,0.0,19.494091,89.59564,Bengaluru,11,2,0,Post-Monsoon
2024-11-28 00:00:00+00:00,,,,,,,,,,,,,27.1,17.7,0.0,17.123669,86.397896,Bengaluru,11,3,0,Post-Monsoon
2024-11-29 00:00:00+00:00,,,,,,,,,,,,,25.3,18.9,0.4,21.274294,87.941284,Bengaluru,11,4,0,Post-Monsoon
2024-11-30 00:00:00+00:00,,,,,,,,,,,,,23.8,19.2,0.4,21.097658,91.09604,Bengaluru,11,5,1,Post-Monsoon
2024-12-01 00:00:00+00:00,,,,,,,,,,,,,24.75,20.25,17.1,20.899387,98.16397,Bengaluru,12,6,1,Winter
2024-12-02 00:00:00+00:00,,,,,,,,,,,,,23.35,20.05,33.9,17.95043,99.38283,Bengaluru,12,0,0,Winter
2024-12-03 00:00:00+00:00,,,,,,,,,,,,,26.15,19.4,5.3,16.572712,99.07511,Bengaluru,12,1,0,Winter
2024-12-04 00:00:00+00:00,,,,,,,,,,,,,26.2,18.85,0.1,13.767352,98.453964,Bengaluru,12,2,0,Winter
2024-12-05 00:00:00+00:00,,,,,,,,,,,,,26.05,19.6,0.8,12.043869,98.7657,Bengaluru,12,3,0,Winter
2024-12-06 00:00:00+00:00,,,,,,,,,,,,,26.85,19.4,0.0,11.966954,99.38305,Bengaluru,12,4,0,Winter
2024-12-07 00:00:00+00:00,,,,,,,,,,,,,27.1,18.65,1.3000001,11.391313,99.68956,Bengaluru,12,5,1,Winter
2024-12-08 00:00:00+00:00,,,,,,,,,,,,,26.85,18.25,0.0,11.052058,98.142395,Bengaluru,12,6,1,Winter
2024-12-09 00:00:00+00:00,,,,,,,,,,,,,27.4,18.2,0.0,10.837435,99.687904,Bengaluru,12,0,0,Winter
2024-12-10 00:00:00+00:00,,,,,,,,,,,,,27.6,18.45,0.0,12.638512,99.377846,Bengaluru,12,1,0,Winter
2024-12-11 00:00:00+00:00,,,,,,,,,,,,,25.85,18.3,1.6,16.724508,93.936516,Bengaluru,12,2,0,Winter
2024-12-12 00:00:00+00:00,,,,,,,,,,,,,22.05,19.25,19.2,17.419127,96.349434,Bengaluru,12,3,0,Winter
2024-12-13 00:00:00+00:00,,,,,,,,,,,,,24.45,19.45,3.0,19.523985,95.73825,Bengaluru,12,4,0,Winter
2024-12-14 00:00:00+00:00,,,,,,,,,,,,,26.05,15.25,0.0,19.191748,97.77478,Bengaluru,12,5,1,Winter
2024-12-15 00:00:00+00:00,,,,,,,,,,,,,24.35,14.95,0.0,13.8049555,99.36071,Bengaluru,12,6,1,Winter
2024-12-16 00:00:00+00:00,,,,,,,,,,,,,24.8,14.65,0.0,11.592894,99.67929,Bengaluru,12,0,0,Winter
2024-12-17 00:00:00+00:00,,,,,,,,,,,,,27.05,14.7,0.0,11.854062,99.35899,Bengaluru,12,1,0,Winter
2024-12-18 00:00:00+00:00,,,,,,,,,,,,,26.3,17.2,0.2,12.483749,93.01942,Bengaluru,12,2,0,Winter
2024-12-19 00:00:00+00:00,,,,,,,,,,,,,28.3,19.35,0.3,12.124306,95.12994,Bengaluru,12,3,0,Winter
2024-12-20 00:00:00+00:00,,,,,,,,,,,,,28.15,18.15,0.1,12.632101,99.68649,Bengaluru,12,4,0,Winter
2024-12-21 00:00:00+00:00,,,,,,,,,,,,,29.15,17.95,0.0,11.157096,99.68752,Bengaluru,12,5,1,Winter
2024-12-22 00:00:00+00:00,,,,,,,,,,,,,28.15,17.9,0.5,13.288341,99.68932,Bengaluru,12,6,1,Winter
2024-12-23 00:00:00+00:00,,,,,,,,,,,,,27.05,17.6,0.4,9.854075,98.75297,Bengaluru,12,0,0,Winter
2024-12-24 00:00:00+00:00,,,,,,,,,,,,,27.25,17.3,0.0,11.923557,93.25653,Bengaluru,12,1,0,Winter
2024-12-25 00:00:00+00:00,,,,,,,,,,,,,28.0,17.15,0.6,11.5887,96.60869,Bengaluru,12,2,0,Winter
2024-12-26 00:00:00+00:00,,,,,,,,,,,,,26.0,19.05,1.9000001,18.568813,97.53461,Bengaluru,12,3,0,Winter
2024-12-27 00:00:00+00:00,,,,,,,,,,,,,25.05,17.7,2.1000001,20.093191,97.50741,Bengaluru,12,4,0,Winter
2024-12-28 00:00:00+00:00,,,,,,,,,,,,,26.1,17.05,0.0,16.560978,97.81598,Bengaluru,12,5,1,Winter
2024-12-29 00:00:00+00:00,,,,,,,,,,,,,26.9,16.85,0.0,15.506141,97.81183,Bengaluru,12,6,1,Winter
2024-12-30 00:00:00+00:00,,,,,,,,,,,,,25.7,16.9,0.0,15.552041,88.18128,Bengaluru,12,0,0,Winter
2024-12-31 00:00:00+00:00,,,,,,,,,,,,,27.2,16.3,0.0,16.902758,91.77781,Bengaluru,12,1,0,Winter
2025-01-01 00:00:00+00:00,,,,,,,,,,,,,26.35,15.95,0.0,15.676542,99.04719,Bengaluru,1,2,0,Winter
2025-01-02 00:00:00+00:00,,,,,,,,,,,,,26.25,15.9,0.0,15.273505,99.362946,Bengaluru,1,3,0,Winter
2025-01-03 00:00:00+00:00,,,,,,,,,,,,,25.9,14.4,0.0,17.518356,99.04719,Bengaluru,1,4,0,Winter
2025-01-04 00:00:00+00:00,,,,,,,,,,,,,25.65,14.0,0.0,13.681183,98.40239,Bengaluru,1,5,1,Winter
2025-01-05 00:00:00+00:00,,,,,,,,,,,,,26.35,14.95,0.0,12.860871,99.045746,Bengaluru,1,6,1,Winter
2025-01-06 00:00:00+00:00,,,,,,,,,,,,,26.1,15.5,0.0,12.0694,98.72892,Bengaluru,1,0,0,Winter
2025-01-07 00:00:00+00:00,,,,,,,,,,,,,27.2,14.75,0.0,13.084402,98.73576,Bengaluru,1,1,0,Winter
2025-01-08 00:00:00+00:00,,,,,,,,,,,,,27.05,14.9,0.0,14.588885,98.7343,Bengaluru,1,2,0,Winter
2025-01-09 00:00:00+00:00,,,,,,,,,,,,,25.85,14.55,0.0,17.518356,95.57145,Bengaluru,1,3,0,Winter
2025-01-10 00:00:00+00:00,,,,,,,,,,,,,26.5,15.75,0.0,16.011908,99.37143,Bengaluru,1,4,0,Winter
2025-01-11 00:00:00+00:00,,,,,,,,,,,,,27.05,17.8,0.0,15.316933,97.821785,Bengaluru,1,5,1,Winter
2025-01-12 00:00:00+00:00,,,,,,,,,,,,,28.55,16.95,0.0,16.208996,96.266266,Bengaluru,1,6,1,Winter
2025-01-13 00:00:00+00:00,,,,,,,,,,,,,27.9,18.9,1.4,15.188415,92.458206,Bengaluru,1,0,0,Winter
2025-01-14 00:00:00+00:00,,,,,,,,,,,,,27.3,16.95,0.1,17.64,95.95462,Bengaluru,1,1,0,Winter
2025-01-15 00:00:00+00:00,,,,,,,,,,,,,26.0,16.45,0.2,17.771753,96.55443,Bengaluru,1,2,0,Winter
2025-01-16 00:00:00+00:00,,,,,,,,,,,,,26.6,16.2,0.0,19.804907,96.26768,Bengaluru,1,3,0,Winter
2025-01-17 00:00:00+00:00,,,,,,,,,,,,,26.7,16.1,0.0,15.481048,97.7892,Bengaluru,1,4,0,Winter
2025-01-18 00:00:00+00:00,,,,,,,,,,,,,27.25,15.7,0.0,15.496736,95.60825,Bengaluru,1,5,1,Winter
2025-01-19 00:00:00+00:00,,,,,,,,,,,,,23.15,18.25,5.7,16.759342,98.13602,Bengaluru,1,6,1,Winter
2025-01-20 00:00:00+00:00,,,,,,,,,,,,,27.45,15.8,0.0,11.440979,98.75059,Bengaluru,1,0,0,Winter
2025-01-21 00:00:00+00:00,,,,,,,,,,,,,27.75,15.15,0.0,12.7546215,93.46935,Bengaluru,1,1,0,Winter
2025-01-22 00:00:00+00:00,,,,,,,,,,,,,28.2,14.95,0.0,14.007655,99.6831,Bengaluru,1,2,0,Winter
2025-01-23 00:00:00+00:00,,,,,,,,,,,,,29.3,16.7,0.0,13.159711,99.051926,Bengaluru,1,3,0,Winter
2025-01-24 00:00:00+00:00,,,,,,,,,,,,,27.2,15.3,0.0,12.758432,96.242195,Bengaluru,1,4,0,Winter
2025-01-25 00:00:00+00:00,,,,,,,,,,,,,28.6,15.05,0.0,13.609951,99.35972,Bengaluru,1,5,1,Winter
2025-01-26 00:00:00+00:00,,,,,,,,,,,,,28.85,14.95,0.0,17.106628,96.833336,Bengaluru,1,6,1,Winter
2025-01-27 00:00:00+00:00,,,,,,,,,,,,,28.0,14.65,0.0,12.825552,99.35676,Bengaluru,1,0,0,Winter
2025-01-28 00:00:00+00:00,,,,,,,,,,,,,27.75,15.25,0.0,13.330941,98.4134,Bengaluru,1,1,0,Winter
2025-01-29 00:00:00+00:00,,,,,,,,,,,,,29.3,15.05,0.0,13.441071,98.727486,Bengaluru,1,2,0,Winter
2025-01-30 00:00:00+00:00,,,,,,,,,,,,,28.85,15.5,0.0,11.465024,99.37525,Bengaluru,1,3,0,Winter
2025-01-31 00:00:00+00:00,,,,,,,,,,,,,29.85,18.45,0.0,13.237039,99.38,Bengaluru,1,4,0,Winter
2025-02-01 00:00:00+00:00,,,,,,,,,,,,,30.5,17.9,0.0,13.151091,97.83901,Bengaluru,2,5,1,Winter
2025-02-02 00:00:00+00:00,,,,,,,,,,,,,30.85,16.6,0.0,13.441071,98.746796,Bengaluru,2,6,1,Winter
2025-02-03 00:00:00+00:00,,,,,,,,,,,,,30.05,16.2,0.0,13.441071,96.5492,Bengaluru,2,0,0,Winter
2025-02-04 00:00:00+00:00,,,,,,,,,,,,,30.3,16.25,0.0,12.964998,76.20114,Bengaluru,2,1,0,Winter
2025-02-05 00:00:00+00:00,,,,,,,,,,,,,30.2,17.0,0.0,15.004919,76.61884,Bengaluru,2,2,0,Winter
2025-02-06 00:00:00+00:00,,,,,,,,,,,,,29.45,16.6,0.0,14.458382,75.74227,Bengaluru,2,3,0,Winter
2025-02-07 00:00:00+00:00,,,,,,,,,,,,,29.6,16.2,0.0,14.288191,81.07621,Bengaluru,2,4,0,Winter
2025-02-08 00:00:00+00:00,,,,,,,,,,,,,29.9,16.6,0.0,16.415567,79.837616,Bengaluru,2,5,1,Winter
2025-02-09 00:00:00+00:00,,,,,,,,,,,,,29.55,16.95,0.0,17.414476,92.34883,Bengaluru,2,6,1,Winter
2025-02-10 00:00:00+00:00,,,,,,,,,,,,,28.75,16.5,0.0,14.332341,99.053375,Bengaluru,2,0,0,Winter
2025-02-11 00:00:00+00:00,,,,,,,,,,,,,30.4,16.05,0.0,12.74954,99.36562,Bengaluru,2,1,0,Winter
2025-02-12 00:00:00+00:00,,,,,,,,,,,,,31.55,16.05,0.0,13.590894,84.03196,Bengaluru,2,2,0,Winter
2025-02-13 00:00:00+00:00,,,,,,,,,,,,,31.8,16.55,0.0,13.672893,73.057396,Bengaluru,2,3,0,Winter
2025-02-14 00:00:00+00:00,,,,,,,,,,,,,31.95,17.75,0.0,12.0720825,59.698837,Bengaluru,2,4,0,Winter
2025-02-15 00:00:00+00:00,,,,,,,,,,,,,31.55,18.05,0.0,13.213765,62.173443,Bengaluru,2,5,1,Winter
2025-02-16 00:00:00+00:00,,,,,,,,,,,,,31.85,17.75,0.0,14.471821,74.9461,Bengaluru,2,6,1,Winter
2025-02-17 00:00:00+00:00,,,,,,,,,,,,,31.5,17.4,0.0,14.182355,87.80177,Bengaluru,2,0,0,Winter
2025-02-18 00:00:00+00:00,0.572,1.92,27.5,,24.6,104.0,25.9,47.2,9.44,26.9,,,31.2,17.35,0.0,13.202726,91.49134,Bengaluru,2,1,0,Winter
2025-02-19 00:00:00+00:00,0.613,6.48,25.8,,24.6,103.0,26.4,50.3,9.68,27.2,,,32.65,18.1,0.0,14.810401,81.587,Bengaluru,2,2,0,Winter
2025-02-20 00:00:00+00:00,,,,,,,,,,,,,32.4,18.3,0.0,15.427586,82.23784,Bengaluru,2,3,0,Winter
2025-02-21 00:00:00+00:00,,,,,,,,,,,,,32.15,17.75,0.0,15.3264475,84.56512,Bengaluru,2,4,0,Winter
2025-02-22 00:00:00+00:00,,,,,,,,,,,,,32.25,17.9,0.0,14.589996,93.58759,Bengaluru,2,5,1,Winter
2025-02-23 00:00:00+00:00,,,,,,,,,,,,,31.9,18.9,0.0,18.620214,82.476326,Bengaluru,2,6,1,Winter
2025-02-24 00:00:00+00:00,0.532,2.53,28.8,,24.5,77.0,39.0,39.7,9.47,27.8,,,30.5,17.5,0.0,17.950432,86.656235,Bengaluru,2,0,0,Winter
2025-02-25 00:00:00+00:00,0.549,2.63,29.2,,24.8,84.8,30.8,47.5,9.94,26.3,,,29.9,17.05,0.0,17.84271,86.61308,Bengaluru,2,1,0,Winter
2025-02-26 00:00:00+00:00,0.58,2.83,29.3,,27.3,84.9,24.3,51.7,8.57,26.1,,,30.55,18.45,0.0,18.64369,68.73796,Bengaluru,2,2,0,Winter
2025-02-27 00:00:00+00:00,0.575,3.51,29.6,,27.1,76.6,20.8,53.4,6.69,26.3,,,30.75,17.45,0.0,17.878086,77.3946,Bengaluru,2,3,0,Winter
2025-02-28 00:00:00+00:00,0.559,1.74,29.1,,24.6,71.7,21.8,65.3,6.65,26.3,,,31.2,17.25,0.0,15.301059,97.21977,Bengaluru,2,4,0,Winter
2025-03-01 00:00:00+00:00,0.599,1.85,28.9,,24.6,61.2,19.4,58.3,15.8,27.2,,,31.0,18.6,0.3,14.508715,94.84413,Bengaluru,3,5,1,Summer
2025-03-02 00:00:00+00:00,0.529,7.81,29.9,,26.3,80.5,22.7,52.8,7.04,27.4,,,31.75,19.45,0.0,13.644427,94.836464,Bengaluru,3,6,1,Summer
2025-03-03 00:00:00+00:00,0.532,7.29,31.2,,27.0,778.0,23.5,48.1,6.84,27.2,,,33.15,19.8,0.0,15.124284,90.25222,Bengaluru,3,0,0,Summer
2025-03-04 00:00:00+00:00,0.623,8.86,29.8,,25.6,107.0,26.6,38.3,6.74,27.7,,,33.1,20.6,0.0,17.992796,72.150375,Bengaluru,3,1,0,Summer
2025-03-05 00:00:00+00:00,0.631,13.6,30.4,,26.7,120.0,27.1,42.0,6.66,27.7,,,33.4,20.75,0.0,15.315873,54.69789,Bengaluru,3,2,0,Summer
2025-03-06 00:00:00+00:00,0.576,4.56,29.0,,25.2,146.0,31.5,37.8,6.5,27.2,,,33.6,20.0,0.0,14.481893,59.803123,Bengaluru,3,3,0,Summer
2025-03-07 00:00:00+00:00,0.659,7.05,28.8,,23.7,129.0,29.3,39.4,7.0,27.3,,,34.35,19.1,0.0,11.745604,71.14524,Bengaluru,3,4,0,Summer
2025-03-08 00:00:00+00:00,0.537,5.07,29.0,,23.7,128.0,31.4,43.1,6.81,27.3,,,34.4,18.7,0.0,12.409561,64.157,Bengaluru,3,5,1,Summer
2025-03-09 00:00:00+00:00,0.545,2.96,29.3,,26.2,75.6,22.4,56.8,6.59,26.2,,,33.5,18.1,0.0,16.87878,94.78816,Bengaluru,3,6,1,Summer
2025-03-10 00:00:00+00:00,0.475,1.78,29.8,,26.4,72.6,20.1,67.2,6.76,26.1,,,31.45,17.8,0.0,18.089775,91.51948,Bengaluru,3,0,0,Summer
2025-03-11 00:00:00+00:00,0.66,1.29,29.1,,23.7,45.5,16.8,68.4,6.92,26.6,,,31.05,17.8,1.3,23.619127,93.41171,Bengaluru,3,1,0,Summer
2025-03-12 00:00:00+00:00,0.552,3.89,30.2,,22.7,54.6,18.4,54.3,6.66,27.5,,,31.05,19.2,2.1,17.648262,96.625175,Bengaluru,3,2,0,Summer
2025-03-13 00:00:00+00:00,0.529,3.56,28.7,,22.6,46700.0,23.9,49.8,6.71,27.9,,,34.0,18.8,0.0,15.299999,98.76337,Bengaluru,3,3,0,Summer
2025-03-14 00:00:00+00:00,0.524,4.75,28.9,,22.7,88.8,25.9,39.6,7.13,27.6,,,34.4,19.35,0.0,16.946787,85.7787,Bengaluru,3,4,0,Summer
2025-03-15 00:00:00+00:00,0.556,3.82,28.9,,22.6,84.8,25.6,51.8,6.38,27.5,,,33.6,19.45,0.0,17.878994,80.72254,Bengaluru,3,5,1,Summer
2025-03-16 00:00:00+00:00,0.572,4.29,29.4,,24.7,101.0,25.4,54.8,7.62,28.3,,,33.15,19.25,0.0,16.78156,86.82217,Bengaluru,3,6,1,Summer
2025-03-17 00:00:00+00:00,0.606,1.49,29.1,,26.5,77.4,23.4,56.3,7.38,27.5,,,34.7,20.85,0.2,15.2501545,83.53074,Bengaluru,3,0,0,Summer
2025-03-18 00:00:00+00:00,0.597,1.26,28.2,,24.9,84.2,27.7,56.5,7.01,27.8,,,34.55,20.95,0.0,17.15297,82.771645,Bengaluru,3,1,0,Summer
2025-03-19 00:00:00+00:00,0.574,2.37,29.2,,25.5,79.3,25.3,55.3,6.87,27.5,,,33.65,20.05,0.0,15.617529,96.64662,Bengaluru,3,2,0,Summer
2025-03-20 00:00:00+00:00,0.548,3.19,28.7,,26.5,75.6,24.3,55.5,7.06,27.5,,,32.9,19.9,0.0,14.20062,96.35354,Bengaluru,3,3,0,Summer
2025-03-21 00:00:00+00:00,0.557,1.74,28.6,,24.9,82.7,23.9,63.6,7.04,27.6,,,33.75,19.6,0.0,15.717823,96.937004,Bengaluru,3,4,0,Summer
2025-03-22 00:00:00+00:00,0.912,2.31,29.7,,24.7,82.7,25.3,81.8,6.54,25.9,,,33.05,20.1,31.9,18.491003,93.39473,Bengaluru,3,5,1,Summer
2025-03-23 00:00:00+00:00,0.581,4.21,30.5,,24.8,88.2,24.9,67.0,165.0,27.6,,,29.95,19.75,0.2,14.49531,96.03876,Bengaluru,3,6,1,Summer
2025-03-24 00:00:00+00:00,0.574,4.7,30.3,,24.6,86000.0,32.7,56.0,7.03,27.6,,,30.8,20.05,0.1,13.202726,99.38373,Bengaluru,3,0,0,Summer
2025-03-25 00:00:00+00:00,0.616,6.57,30.3,,24.6,49900.0,32.6,48.3,7.95,27.8,,,31.25,19.75,0.0,13.479583,98.77036,Bengaluru,3,1,0,Summer
2025-03-26 00:00:00+00:00,0.633,9.71,30.2,,24.6,93.1,33.5,47.1,8.35,27.9,,,33.15,19.6,0.0,13.0447235,82.670006,Bengaluru,3,2,0,Summer
2025-03-27 00:00:00+00:00,0.573,7.79,30.4,,27.3,96.8,35.9,49.1,495.0,28.1,,,34.6,20.15,0.0,12.74954,83.73092,Bengaluru,3,3,0,Summer
2025-03-28 00:00:00+00:00,0.596,6.82,29.5,,29.8,123.0,36.1,34.8,5.99,28.5,,,34.35,21.45,0.0,16.733225,71.57946,Bengaluru,3,4,0,Summer
2025-03-29 00:00:00+00:00,0.554,5.47,28.9,,29.6,108.0,46.8,27.0,8.5,28.0,,,34.6,21.35,0.0,17.183167,66.903465,Bengaluru,3,5,1,Summer
2025-03-30 00:00:00+00:00,0.552,5.42,28.8,,29.6,103.0,30.6,32.0,6.01,28.1,,,34.5,21.0,0.0,15.890034,48.741623,Bengaluru,3,6,1,Summer
2025-03-31 00:00:00+00:00,0.553,3.01,28.8,,29.7,122.0,33.7,58.0,7.98,27.0,,,34.25,19.3,0.0,16.38099,90.46593,Bengaluru,3,0,0,Summer
2025-04-01 00:00:00+00:00,0.554,2.87,28.7,,29.6,102.0,26.0,59.8,6.73,27.1,,,33.25,19.25,0.0,15.606114,92.233,Bengaluru,4,1,0,Summer
2025-04-02 00:00:00+00:00,0.601,2.73,30.0,,29.7,117.0,27.2,77.7,7.85,25.7,,,32.3,20.05,0.70000005,13.356437,92.52985,Bengaluru,4,2,0,Summer
2025-04-03 00:00:00+00:00,0.799,4.04,30.6,,29.7,63.2,20.5,67.5,6.67,27.2,,,32.3,20.3,5.2000003,12.387348,94.8841,Bengaluru,4,3,0,Summer
