timestamp,no,no2,pm10,pm25,relativehumidity,so2,temperature_x,temperature_y,humidity,precipitation,wind_speed,wind_direction,city,hour,day_of_week,month
2024-09-10 21:00:00+00:00,4.001602094530748e-05,43.9309078297817,100.20842140631581,30.013115972411946,57.507615144932515,19.796121443059064,30.606316524567347,26.6,93.14468,0.0,6.12,151.92761,Kolkata,21,1,9
2024-09-10 22:00:00+00:00,3.239431496461064e-05,43.95898112223202,100.10402480370558,29.884104980622496,58.27253395802575,19.434984785749407,30.5359379910486,26.4,94.53008,0.0,8.287822,124.3804,Kolkata,22,1,9
2024-09-10 23:00:00+00:00,3.070946385495994e-05,43.968772621293866,100.0523256774002,29.829576533620386,58.71976074501572,19.30872624671656,30.53305255362855,26.4,95.09324,0.0,8.854829,116.56499,Kolkata,23,1,9
2024-09-11 00:00:00+00:00,2.9553159157732004e-05,43.97529537712627,99.97790614426125,29.77299501236407,59.24278195829493,19.1856362116838,30.47678050010518,26.3,95.94059,0.0,9.255571,103.49575,Kolkata,0,2,9
2024-09-11 01:00:00+00:00,3.24222753765235e-05,43.97322116814652,99.89663845041636,29.706423115491216,58.616970024198054,19.027726495991033,31.459458443362735,28.0,90.23931,0.0,8.217153,118.8107,Kolkata,1,2,9
2024-09-11 02:00:00+00:00,1.9549686739366544e-05,44.00695409890513,99.91986567995733,29.613632141420887,57.18328703700399,18.58764313830079,32.29967561039189,29.15,85.16138,0.1,11.183201,123.17853,Kolkata,2,2,9
2024-09-11 03:00:00+00:00,2.3424511268145196e-05,43.993811355018586,100.11910623762569,29.751379237339066,55.89416571126026,18.919070969127972,32.62947619340579,29.75,82.50701,0.2,10.086427,177.95464,Kolkata,3,2,9
2024-09-11 04:00:00+00:00,2.2488881826352586e-05,43.98957287254626,99.80979748878852,29.59440718132731,56.35793413714191,18.56634487250892,32.960845561372196,30.1,81.581635,0.4,10.086427,145.17545,Kolkata,4,2,9
2024-09-11 05:00:00+00:00,2.9095719330950523e-05,43.963339666982655,99.69819592433393,29.595401566998284,56.27216381412359,18.618435363435026,33.117032149581235,30.4,79.95402,0.3,7.9932966,125.837746,Kolkata,5,2,9
2024-09-11 06:00:00+00:00,3.181485394370895e-05,43.960157638518595,99.8593823174156,29.671717591158988,55.33013120867122,18.76513762868234,33.52673131560039,31.25,76.39002,0.1,7.10031,149.53453,Kolkata,6,2,9
2024-09-11 07:00:00+00:00,3.006053347983078e-05,43.95841024119687,99.82449560204074,29.650931246692334,54.557421281687084,18.661573683452218,33.961392841466676,31.85,73.61277,0.2,7.24486,153.43501,Kolkata,7,2,9
